frame,track_id,conf,cx,cy,x1,y1,x2,y2
5,33,0.5998519062995911,471.4586486816406,93.81625366210938,460.4385986328125,41.3967170715332,482.47869873046875,93.81625366210938
5,49,0.7388776540756226,485.09814453125,362.7379150390625,458.8741760253906,254.70877075195312,511.32208251953125,362.7379150390625
5,18,0.8657180666923523,532.134521484375,371.9330749511719,495.68292236328125,247.28965759277344,568.586181640625,371.9330749511719
5,25,0.5723928809165955,368.9656677246094,354.1454162597656,347.39483642578125,242.57278442382812,390.5364990234375,354.1454162597656
5,15,0.5137918591499329,249.02734375,264.05072021484375,223.4144744873047,205.345703125,274.6402282714844,264.05072021484375
6,8,0.7249917984008789,221.10206604003906,265.08294677734375,205.33023071289062,216.1226806640625,236.8739013671875,265.08294677734375
6,9,0.5690295696258545,563.230224609375,216.8249969482422,543.374267578125,129.89443969726562,583.0861206054688,216.8249969482422
6,49,0.7915855646133423,490.7596130371094,328.7969055175781,466.6400146484375,229.85543823242188,514.8792114257812,328.7969055175781
6,18,0.8443441390991211,535.8501586914062,336.8124084472656,501.99359130859375,218.9577178955078,569.7067260742188,336.8124084472656
6,25,0.7677708268165588,358.6654052734375,381.193603515625,335.7253112792969,261.9935302734375,381.6054992675781,381.193603515625
6,15,0.6028848886489868,246.84393310546875,264.6072692871094,220.59243774414062,203.2405242919922,273.0954284667969,264.6072692871094
6,3,0.7881703972816467,391.0091247558594,377.9907531738281,369.7320251464844,257.4761962890625,412.2862243652344,377.9907531738281
6,16,0.6139345765113831,173.85333251953125,123.51087188720703,162.10446166992188,62.421058654785156,185.6022186279297,123.51087188720703
6,4,0.5618534684181213,129.4672393798828,174.44253540039062,117.16738891601562,106.12195587158203,141.76708984375,174.44253540039062
7,9,0.6209123730659485,565.2672119140625,216.1330108642578,545.8465576171875,130.10357666015625,584.6878662109375,216.1330108642578
7,49,0.7492913603782654,492.37310791015625,297.48516845703125,469.2457580566406,202.3815155029297,515.50048828125,297.48516845703125
7,18,0.8284845352172852,533.3811645507812,305.3345642089844,502.2179260253906,194.67398071289062,564.54443359375,305.3345642089844
7,15,0.7013043165206909,245.37281799316406,264.6248779296875,218.821044921875,201.4528045654297,271.9245910644531,264.6248779296875
7,63,0.8319932818412781,428.35626220703125,398.647216796875,401.18670654296875,273.42730712890625,455.52581787109375,398.647216796875
7,3,0.6333045959472656,385.1978759765625,402.92437744140625,363.7850341796875,281.3258361816406,406.6107482910156,402.92437744140625
8,9,0.5572479367256165,565.7075805664062,215.8638153076172,546.72412109375,131.18380737304688,584.6910400390625,215.8638153076172
8,49,0.7861676216125488,488.04693603515625,269.3333435058594,466.1676330566406,180.12991333007812,509.9262390136719,269.3333435058594
8,18,0.8270726799964905,527.9793701171875,274.22662353515625,499.20465087890625,170.38031005859375,556.7540893554688,274.22662353515625
8,15,0.6286544799804688,241.39776611328125,264.3189392089844,214.67213439941406,200.7068634033203,268.1234130859375,264.3189392089844
8,67,0.8157092332839966,457.3598327636719,434.64666748046875,427.16375732421875,301.0399475097656,487.555908203125,434.64666748046875
8,68,0.7903176546096802,179.2471923828125,179.74270629882812,163.970947265625,100.3026351928711,194.52342224121094,179.74270629882812
8,71,0.6619543433189392,180.51751708984375,479.68994140625,158.82786560058594,368.69293212890625,202.2071533203125,479.68994140625
8,72,0.680866003036499,204.94651794433594,178.62147521972656,192.90380859375,107.64723205566406,216.98922729492188,178.62147521972656
8,19,0.7779505848884583,402.625732421875,453.4805603027344,364.12603759765625,321.0395202636719,441.12542724609375,453.4805603027344
9,9,0.5665292739868164,563.0340576171875,216.22999572753906,544.1318969726562,132.49180603027344,581.9362182617188,216.22999572753906
9,49,0.7182546257972717,483.05560302734375,243.86927795410156,462.4530334472656,159.69964599609375,503.6581726074219,243.86927795410156
9,18,0.8023269772529602,518.9307861328125,248.01918029785156,492.83251953125,151.32411193847656,545.0289916992188,248.01918029785156
9,67,0.8192657828330994,470.4757385253906,468.4437255859375,438.84014892578125,327.8335876464844,502.111328125,468.4437255859375
9,68,0.5180741548538208,180.0150146484375,168.86695861816406,166.65673828125,99.19358825683594,193.373291015625,168.86695861816406
9,19,0.7694822549819946,419.53436279296875,470.4822692871094,382.6816101074219,340.2420349121094,456.3870849609375,470.4822692871094
9,1,0.7986229658126831,146.82945251464844,480.0,122.606689453125,364.66839599609375,171.05221557617188,480.0
10,9,0.6525670886039734,562.6229858398438,216.46913146972656,542.8681030273438,128.84527587890625,582.3778686523438,216.46913146972656
10,49,0.7820101380348206,486.027099609375,221.90267944335938,466.5481262207031,141.51808166503906,505.506103515625,221.90267944335938
10,18,0.7881373763084412,516.06298828125,224.63949584960938,492.15728759765625,133.84286499023438,539.9686889648438,224.63949584960938
10,67,0.8709213137626648,491.9329528808594,480.0,465.060546875,362.0215759277344,518.8053588867188,480.0
10,19,0.7837488651275635,437.10101318359375,476.57110595703125,406.9043884277344,369.3548278808594,467.2976379394531,476.57110595703125
10,84,0.6279678344726562,432.03948974609375,201.46495056152344,415.521728515625,115.05327606201172,448.5572509765625,201.46495056152344
10,1,0.8763882517814636,130.9331817626953,480.0,105.29096984863281,357.158935546875,156.5753936767578,480.0
11,9,0.43347999453544617,562.095947265625,217.13673400878906,542.2012939453125,128.86837768554688,581.9906005859375,217.13673400878906
11,49,0.7180191874504089,492.48834228515625,204.60427856445312,474.07183837890625,127.87360382080078,510.9048156738281,204.60427856445312
11,18,0.7505559325218201,520.4237670898438,205.78253173828125,498.3787536621094,119.98431396484375,542.4688110351562,205.78253173828125
11,19,0.8655741214752197,454.96600341796875,479.05157470703125,434.4714660644531,409.2708435058594,475.4605712890625,479.05157470703125
11,84,0.5468576550483704,434.63116455078125,219.12010192871094,416.60491943359375,124.73744201660156,452.6574401855469,219.12010192871094
11,1,0.8610321879386902,139.1890869140625,480.0,112.67291259765625,351.7646484375,165.7052459716797,480.0
11,88,0.6074786186218262,404.09271240234375,217.59976196289062,390.739013671875,135.44369506835938,417.4464416503906,217.59976196289062
11,22,0.5556821227073669,67.49185180664062,273.41448974609375,48.32295227050781,173.60842895507812,86.66075897216797,273.41448974609375
11,15,0.4725579619407654,239.20968627929688,263.2662353515625,213.9688720703125,201.42771911621094,264.45050048828125,263.2662353515625
12,9,0.5443615913391113,561.764404296875,217.1895751953125,541.7466430664062,128.4689483642578,581.7821655273438,217.1895751953125
12,49,0.5895878672599792,491.0574645996094,188.4088592529297,473.7081604003906,115.82099914550781,508.4067687988281,188.4088592529297
12,18,0.42212945222854614,524.4696044921875,189.67596435546875,503.9604797363281,107.97804260253906,544.9786987304688,189.67596435546875
12,84,0.6005647778511047,442.25262451171875,246.488525390625,422.6812438964844,143.8300018310547,461.8240051269531,246.488525390625
12,1,0.5664315223693848,147.32408142089844,480.0,126.63667297363281,384.8212890625,168.01148986816406,480.0
12,88,0.6888562440872192,403.55914306640625,240.890380859375,389.3809509277344,153.5980682373047,417.7373352050781,240.890380859375
12,106,0.6511006951332092,164.48974609375,176.99737548828125,151.42811584472656,101.7911148071289,177.55136108398438,176.99737548828125
12,15,0.5154362916946411,237.9195556640625,263.8490905761719,212.58425903320312,200.5263671875,263.2548522949219,263.8490905761719
12,12,0.6451756954193115,33.923221588134766,312.2362060546875,15.106911659240723,203.58277893066406,52.73952865600586,312.2362060546875
12,71,0.6254018545150757,163.0538330078125,450.8127136230469,144.92352294921875,359.576416015625,181.18414306640625,450.8127136230469
12,72,0.6463533639907837,207.75137329101562,225.29541015625,192.00784301757812,131.368896484375,223.4949188232422,225.29541015625
13,9,0.44056740403175354,561.9959716796875,216.8806610107422,541.994140625,127.92770385742188,581.997802734375,216.8806610107422
13,49,0.5751575827598572,493.4278564453125,174.98934936523438,476.678955078125,105.17678833007812,510.1767883300781,174.98934936523438
13,18,0.5736237168312073,525.7335815429688,175.11651611328125,506.7887268066406,98.30884552001953,544.678466796875,175.11651611328125
13,88,0.7353309392929077,407.38104248046875,274.74627685546875,391.5073547363281,177.1749725341797,423.25469970703125,274.74627685546875
13,15,0.5862348675727844,240.21115112304688,264.3498229980469,215.82395935058594,201.2820587158203,264.5983581542969,264.3498229980469
13,120,0.45711126923561096,185.3714599609375,278.8330383300781,168.7352752685547,216.48008728027344,202.0076446533203,278.8330383300781
13,72,0.5038325190544128,210.99447631835938,233.71922302246094,196.2595672607422,144.62030029296875,225.7293701171875,233.71922302246094
14,9,0.4578573703765869,565.111572265625,215.35984802246094,545.6278076171875,126.61766052246094,584.5953979492188,215.35984802246094
14,49,0.5561451315879822,490.052734375,161.71591186523438,474.3828125,96.2118148803711,505.7226257324219,161.71591186523438
14,18,0.5139680504798889,520.5343017578125,162.1353302001953,502.8367004394531,89.12794494628906,538.2318725585938,162.1353302001953
14,88,0.7742942571640015,408.8965148925781,312.69781494140625,391.8098449707031,208.00836181640625,425.9831848144531,312.69781494140625
14,15,0.3734961748123169,241.51101684570312,264.6965026855469,217.78884887695312,201.3623809814453,265.2331848144531,264.6965026855469
14,5,0.7726899981498718,296.47906494140625,479.7160339355469,270.8070983886719,342.7395935058594,322.15106201171875,479.7160339355469
14,84,0.46127861738204956,455.24029541015625,272.653564453125,439.3123779296875,189.9541778564453,471.1681823730469,272.653564453125
15,9,0.48608162999153137,563.5466918945312,216.71746826171875,543.8385009765625,127.77894592285156,583.2548828125,216.71746826171875
15,49,0.5859791040420532,483.22760009765625,151.01368713378906,468.1728210449219,87.70101165771484,498.28240966796875,151.01368713378906
15,18,0.5480400323867798,513.2777099609375,150.8902587890625,496.755126953125,81.54003143310547,529.8002319335938,150.8902587890625
15,88,0.7476245164871216,409.8079528808594,352.3605651855469,391.20635986328125,239.11244201660156,428.4095458984375,352.3605651855469
15,137,0.7178032398223877,20.892662048339844,381.11651611328125,2.5384531021118164,259.94415283203125,39.24687194824219,381.11651611328125
15,84,0.4378434717655182,461.15838623046875,313.67822265625,441.7515869140625,212.70703125,480.5651550292969,313.67822265625
15,25,0.8074407577514648,319.39398193359375,447.9157409667969,293.6609802246094,312.11883544921875,345.1269836425781,447.9157409667969
16,9,0.4990873336791992,563.08056640625,217.36863708496094,543.4959716796875,130.0943603515625,582.6651000976562,217.36863708496094
16,49,0.6363528966903687,475.1000671386719,141.01220703125,460.5640869140625,79.924560546875,489.63604736328125,141.01220703125
16,18,0.6262227296829224,503.69122314453125,140.75856018066406,487.9742736816406,73.01531219482422,519.4081420898438,140.75856018066406
16,137,0.48151418566703796,20.604455947875977,354.4855041503906,2.6965627670288086,236.60562133789062,38.51234817504883,354.4855041503906
16,84,0.6146315336227417,469.6758728027344,366.29779052734375,447.8902893066406,251.32147216796875,491.4614562988281,366.29779052734375
16,148,0.4204477071762085,519.6734619140625,343.1297302246094,503.2568359375,272.4582824707031,536.090087890625,343.1297302246094
16,25,0.5509478449821472,310.06085205078125,428.8539123535156,285.82666015625,301.0557556152344,334.2950439453125,428.8539123535156
16,8,0.6232936978340149,226.70225524902344,266.6703796386719,206.90077209472656,202.77944946289062,246.5037384033203,266.6703796386719
16,12,0.6471379995346069,54.80986022949219,319.1048278808594,37.18136978149414,221.1747283935547,72.4383544921875,319.1048278808594
17,9,0.5984429121017456,562.1593017578125,217.2467041015625,542.558349609375,129.97586059570312,581.7603149414062,217.2467041015625
17,49,0.5085341930389404,469.2412109375,130.46592712402344,455.8135681152344,73.71218872070312,482.66888427734375,130.46592712402344
17,18,0.547970712184906,494.06396484375,130.9396514892578,479.1252136230469,64.99431610107422,509.0027160644531,130.9396514892578
17,84,0.5823447704315186,479.4507751464844,360.4508056640625,460.4031677246094,260.5876159667969,498.4983825683594,360.4508056640625
17,148,0.5067006349563599,512.250732421875,339.3704528808594,496.012939453125,269.0482177734375,528.4885864257812,339.3704528808594
17,25,0.45863717794418335,302.2133483886719,422.3733825683594,279.1181945800781,297.950927734375,325.3085021972656,422.3733825683594
17,166,0.5738692879676819,148.1812744140625,144.15377807617188,134.60385131835938,86.08562469482422,161.75868225097656,144.15377807617188
17,167,0.4325721263885498,166.65090942382812,118.06098937988281,157.90818786621094,58.8466796875,175.39361572265625,118.06098937988281
17,171,0.5583220720291138,467.4254150390625,318.387451171875,440.27117919921875,217.95701599121094,494.5796203613281,318.387451171875
17,8,0.7313045859336853,227.27261352539062,266.2162170410156,207.7855987548828,201.0824432373047,246.75961303710938,266.2162170410156
17,12,0.5861162543296814,66.6163330078125,312.474853515625,47.63167190551758,206.23501586914062,85.60099029541016,312.474853515625
17,6,0.4629761874675751,138.74038696289062,349.6400146484375,119.71149444580078,231.38287353515625,157.769287109375,349.6400146484375
18,9,0.5166940689086914,561.5032958984375,217.35752868652344,541.873046875,130.16246032714844,581.133544921875,217.35752868652344
18,18,0.5374151468276978,484.8305969238281,121.81888580322266,471.1647644042969,60.45648193359375,498.4964294433594,121.81888580322266
18,148,0.549159824848175,512.0657958984375,338.2745361328125,496.2928466796875,269.2795104980469,527.8388061523438,338.2745361328125
18,25,0.7047191858291626,299.867919921875,420.3642883300781,276.6094970703125,293.9093322753906,323.1263122558594,420.3642883300781
18,167,0.3532964885234833,167.00015258789062,109.4408950805664,158.38906860351562,51.22172927856445,175.61122131347656,109.4408950805664
18,171,0.46772852540016174,475.31439208984375,336.45751953125,445.1784973144531,224.22177124023438,505.45025634765625,336.45751953125
18,8,0.441019207239151,231.82801818847656,266.2451477050781,213.1659393310547,202.76290893554688,250.49009704589844,266.2451477050781
18,22,0.5162089467048645,62.90634536743164,278.1178283691406,44.401832580566406,180.05560302734375,81.41085815429688,278.1178283691406
19,9,0.42501166462898254,561.4814453125,217.12686157226562,541.8237915039062,129.76097106933594,581.1390380859375,217.12686157226562
19,18,0.5412584543228149,479.7969970703125,114.77664184570312,467.0089111328125,56.325042724609375,492.5851135253906,114.77664184570312
19,25,0.6885967254638672,300.68841552734375,419.28955078125,277.6274719238281,293.3166198730469,323.7493896484375,419.28955078125
19,171,0.5631770491600037,477.37298583984375,342.63726806640625,445.57806396484375,222.93247985839844,509.1679382324219,342.63726806640625
19,8,0.6708183884620667,232.57447814941406,265.8506774902344,213.90521240234375,199.97523498535156,251.24374389648438,265.8506774902344
19,181,0.8048520088195801,563.6000366210938,410.45074462890625,544.5473022460938,288.05755615234375,582.6527709960938,410.45074462890625
19,182,0.6755436062812805,189.66812133789062,224.6978302001953,173.27664184570312,138.70608520507812,206.05958557128906,224.6978302001953
19,188,0.6054803729057312,163.57196044921875,229.3354034423828,148.89390563964844,150.01536560058594,178.25,229.3354034423828
19,24,0.5337743759155273,159.60287475585938,97.35368347167969,148.23703002929688,43.65165710449219,170.96873474121094,97.35368347167969
19,6,0.8202844858169556,131.23275756835938,379.8748779296875,110.75698852539062,256.08966064453125,151.70852661132812,379.8748779296875
20,9,0.4457843601703644,561.2918701171875,217.10635375976562,541.553466796875,129.49317932128906,581.0302124023438,217.10635375976562
20,18,0.48090288043022156,476.6171569824219,106.6549072265625,463.33880615234375,45.01812744140625,489.8955078125,106.6549072265625
20,25,0.6120380759239197,300.8590087890625,418.997314453125,277.6893310546875,291.6959533691406,324.0286560058594,418.997314453125
20,171,0.6683679819107056,478.6207275390625,345.72271728515625,446.1977844238281,222.0615997314453,511.0436706542969,345.72271728515625
20,8,0.7901777625083923,231.12164306640625,266.3316955566406,212.1654052734375,198.78121948242188,250.07786560058594,266.3316955566406
20,181,0.7949840426445007,563.840087890625,410.364990234375,544.8031005859375,288.0150451660156,582.8770751953125,410.364990234375
20,193,0.5273316502571106,120.12387084960938,238.1824951171875,102.2923812866211,140.12176513671875,137.95535278320312,238.1824951171875
20,197,0.4525986313819885,460.0111083984375,112.07594299316406,449.81048583984375,61.668792724609375,470.2117614746094,112.07594299316406
20,45,0.3516318202018738,146.42559814453125,91.26431274414062,139.1879425048828,40.65839385986328,153.66326904296875,91.26431274414062
20,148,0.6142308712005615,513.9080810546875,336.6111755371094,498.01904296875,266.224609375,529.797119140625,336.6111755371094
21,9,0.5381888151168823,561.69677734375,216.85438537597656,542.1016845703125,130.20933532714844,581.2918701171875,216.85438537597656
21,25,0.6760399341583252,302.99591064453125,419.03985595703125,279.32574462890625,289.7555236816406,326.66607666015625,419.03985595703125
21,8,0.8055870532989502,231.20645141601562,266.4366149902344,212.14337158203125,197.17413330078125,250.26954650878906,266.4366149902344
21,181,0.7535444498062134,563.6054077148438,410.15185546875,544.5303955078125,287.5342712402344,582.680419921875,410.15185546875
21,206,0.7778920531272888,438.5162658691406,252.96099853515625,424.562744140625,165.70472717285156,452.46978759765625,252.96099853515625
21,212,0.7252820730209351,18.394662857055664,416.939697265625,0.6454491019248962,298.1199645996094,36.14387512207031,416.939697265625
21,188,0.6491897702217102,163.511962890625,210.44923400878906,147.7799530029297,125.5759506225586,179.24398803710938,210.44923400878906
21,6,0.7759371995925903,142.5845489501953,388.9424133300781,122.90365600585938,270.639404296875,162.26544189453125,388.9424133300781
22,9,0.6565859913825989,561.8327026367188,216.80020141601562,542.348876953125,130.88690185546875,581.3165283203125,216.80020141601562
22,8,0.7784239649772644,230.78607177734375,266.6307373046875,211.76220703125,196.2460479736328,249.8099365234375,266.6307373046875
22,181,0.778181254863739,566.2149047851562,410.26611328125,547.275634765625,288.02423095703125,585.1541748046875,410.26611328125
22,206,0.82173752784729,434.12506103515625,290.6614990234375,418.240234375,191.56185913085938,450.0098571777344,290.6614990234375
22,217,0.8353825211524963,57.253509521484375,455.49237060546875,29.558025360107422,327.8857421875,84.9489974975586,455.49237060546875
22,188,0.5744757652282715,172.28616333007812,194.06138610839844,157.66294860839844,115.05221557617188,186.9093780517578,194.06138610839844
22,6,0.7685529589653015,147.33367919921875,388.7987365722656,128.37960815429688,273.8617248535156,166.2877655029297,388.7987365722656
22,11,0.8007550835609436,317.2459716796875,479.63165283203125,244.1199188232422,359.3117370605469,390.37200927734375,479.63165283203125
22,171,0.6272834539413452,490.70391845703125,329.369384765625,469.0835266113281,247.8649139404297,512.3242797851562,329.369384765625
23,9,0.538402259349823,562.1063232421875,216.97157287597656,542.4168090820312,130.61846923828125,581.7958374023438,216.97157287597656
23,8,0.7329080700874329,230.86505126953125,266.6685485839844,212.1252899169922,196.3834991455078,249.6048126220703,266.6685485839844
23,181,0.765448272228241,575.46142578125,422.79229736328125,556.4600219726562,300.8427734375,594.4627685546875,422.79229736328125
23,206,0.757371723651886,439.1966857910156,335.31781005859375,421.3663635253906,224.40237426757812,457.0270080566406,335.31781005859375
23,217,0.6321836113929749,47.62825393676758,463.33148193359375,20.587114334106445,338.1160583496094,74.66939544677734,463.33148193359375
23,188,0.5370562076568604,171.97607421875,181.14329528808594,156.7198944091797,97.84080505371094,187.23223876953125,181.14329528808594
23,6,0.5942071080207825,140.47808837890625,395.15203857421875,121.52584838867188,281.0147705078125,159.43032836914062,395.15203857421875
23,231,0.7740035653114319,86.28523254394531,426.92779541015625,62.264854431152344,306.97662353515625,110.30561828613281,426.92779541015625
23,30,0.8357569575309753,365.858154296875,451.5460205078125,345.6111755371094,310.55548095703125,386.10516357421875,451.5460205078125
23,25,0.5370277762413025,308.7960205078125,419.0896911621094,286.0961608886719,295.36474609375,331.495849609375,419.0896911621094
24,9,0.6040372848510742,561.3114624023438,216.79444885253906,541.46875,129.4712371826172,581.1541748046875,216.79444885253906
24,8,0.7282111644744873,229.23956298828125,266.45440673828125,210.50927734375,196.35598754882812,247.96986389160156,266.45440673828125
24,231,0.8101209998130798,82.89039611816406,435.51031494140625,58.04587173461914,311.1408386230469,107.73491668701172,435.51031494140625
24,244,0.7444777488708496,404.5054016113281,224.62646484375,387.2306213378906,138.51943969726562,421.7801818847656,224.62646484375
24,25,0.7115939259529114,309.16546630859375,433.9081726074219,285.5137939453125,305.1829833984375,332.817138671875,433.9081726074219
24,63,0.7577927112579346,417.9534606933594,383.7659912109375,393.6907043457031,268.57757568359375,442.2162170410156,383.7659912109375
24,3,0.7998412847518921,381.22821044921875,378.9394836425781,359.2570495605469,251.53720092773438,403.19940185546875,378.9394836425781
24,106,0.6826412677764893,168.82513427734375,194.2093048095703,154.53245544433594,114.29683685302734,183.11781311035156,194.2093048095703
24,71,0.7372525930404663,127.01591491699219,439.4154968261719,102.61604309082031,314.5511169433594,151.41578674316406,439.4154968261719
24,84,0.6914420127868652,524.6268310546875,472.1391296386719,499.118896484375,337.0050048828125,550.134765625,472.1391296386719
24,193,0.6431166529655457,122.65190887451172,202.4146728515625,108.04359436035156,121.6148910522461,137.26022338867188,202.4146728515625
24,197,0.4644060730934143,459.84942626953125,131.5893096923828,446.5784912109375,65.50830078125,473.1203918457031,131.5893096923828
24,171,0.6957486271858215,500.41937255859375,380.9322814941406,471.0733642578125,267.3777160644531,529.765380859375,380.9322814941406
25,9,0.6346741318702698,561.45947265625,216.88063049316406,541.5872192382812,129.71383666992188,581.331787109375,216.88063049316406
